id,dept,level,workload,employment_years,last_year_promo,last_year_violations,supervisor_evaluation,salary,job_satisfaction_rate
143945,marketing,junior,low,2,no,no,3,16800,0.48
200135,marketing,junior,medium,2,no,no,5,28800,0.77
280884,sales,junior,low,3,no,no,3,12000,0.27
201944,sales,middle,medium,6,no,no,5,44400,0.89
650760,sales,sinior,low,10,no,no,4,39600,0.77
989528,purchasing,middle,medium,7,no,no,5,45600,0.86
161562,technology,middle,medium,3,no,yes,3,45600,0.16
116933,technology,middle,low,6,no,no,3,27600,0.36
479323,sales,middle,high,8,no,no,3,55200,0.51
248204,sales,junior,low,3,no,no,4,15600,0.89
862061,sales,junior,low,4,no,no,4,12000,0.61
155131,marketing,junior,medium,2,no,no,4,27600,0.77
726291,purchasing,junior,low,3,no,no,3,19200,0.53
895316,hr,junior,low,1,no,yes,3,15600,0.07
279236,sales,middle,medium,6,no,no,1,32400,0.37
594670,sales,junior,medium,5,no,no,3,21600,0.34
803088,sales,middle,medium,9,no,no,4,38400,0.78
655219,sales,junior,medium,1,no,no,4,24000,0.72
410882,technology,middle,low,8,no,no,3,33600,0.48
115761,marketing,middle,high,8,no,no,3,61200,0.44
927855,hr,junior,low,2,no,no,5,20400,0.76
466468,sales,junior,medium,5,no,yes,3,20400,0.16
162818,marketing,middle,high,5,no,no,3,57600,0.53
419629,marketing,sinior,medium,4,no,no,4,55200,0.71
895426,marketing,junior,high,1,no,yes,1,33600,0.09
606625,purchasing,middle,low,3,no,no,5,19200,0.46
266812,sales,middle,low,2,no,no,3,18000,0.2
179930,sales,middle,medium,7,no,no,3,42000,0.43
117180,hr,middle,low,6,no,no,5,25200,0.77
353566,sales,junior,medium,1,no,no,5,21600,0.51
732770,sales,middle,medium,4,no,no,1,40800,0.32
194840,marketing,junior,medium,1,no,no,4,27600,0.69
536741,marketing,junior,medium,3,no,no,2,30000,0.54
287225,sales,junior,medium,1,no,no,5,21600,0.47
181409,sales,middle,high,2,no,no,4,48000,0.54
565757,sales,middle,low,7,no,yes,4,28800,0.68
233144,hr,junior,medium,1,no,no,3,25200,0.21
121773,sales,junior,low,3,no,no,2,12000,0.32
842834,sales,junior,medium,2,no,no,2,24000,0.56
651473,hr,middle,low,7,no,yes,3,30000,0.58
416327,sales,,low,1,no,no,5,18000,0.73
356938,sales,middle,high,8,no,no,4,57600,0.84
858160,purchasing,middle,high,7,no,no,2,48000,0.35
527512,sales,junior,high,1,no,no,5,31200,0.7
148914,sales,middle,medium,9,no,no,5,39600,0.76
105921,purchasing,junior,medium,1,no,no,4,28800,0.69
372969,technology,junior,medium,2,no,yes,4,31200,0.66
946447,sales,middle,medium,6,no,no,4,38400,0.81
695817,technology,middle,low,3,no,no,5,28800,0.65
380863,technology,middle,low,3,no,no,4,22800,0.51
149779,purchasing,junior,low,2,no,no,5,16800,0.81
153929,purchasing,middle,low,4,no,no,3,18000,0.15
724068,technology,junior,medium,1,no,no,3,31200,0.26
347403,sales,junior,medium,3,no,yes,5,25200,0.69
807067,purchasing,middle,high,6,yes,no,4,49200,0.84
838320,technology,sinior,medium,9,no,no,4,64800,0.87
314818,sales,junior,low,4,no,yes,3,12000,0.19
836094,technology,middle,low,7,no,no,2,21600,0.33
211963,purchasing,middle,low,7,no,no,4,19200,0.7
777569,marketing,junior,low,1,no,no,5,20400,0.88
771330,sales,middle,low,3,no,no,4,28800,0.64
678244,sales,junior,medium,1,no,no,5,25200,0.6
796799,marketing,sinior,high,4,no,no,3,79200,0.25
635071,marketing,middle,low,5,no,yes,3,25200,0.16
730380,purchasing,middle,medium,3,no,no,3,32400,0.3
111053,purchasing,junior,medium,1,no,no,4,28800,0.72
418314,hr,junior,medium,1,no,no,4,30000,0.66
351977,sales,middle,medium,4,no,yes,4,38400,0.53
899356,marketing,junior,low,2,no,no,3,20400,0.49
295188,hr,junior,medium,1,no,no,3,22800,0.21
347866,technology,sinior,medium,9,no,no,1,68400,0.45
746656,sales,middle,medium,3,no,no,3,40800,0.35
235398,sales,junior,medium,1,no,no,3,27600,0.32
545086,sales,middle,low,6,no,no,2,22800,0.28
723496,marketing,junior,medium,4,no,no,3,31200,0.52
186124,technology,junior,medium,2,no,no,2,30000,0.37
844806,technology,middle,high,5,no,no,2,66000,0.49
199841,marketing,middle,medium,5,no,no,3,40800,0.48
148631,marketing,middle,low,8,no,no,3,20400,0.41
101890,marketing,sinior,medium,10,no,no,5,64800,0.76
101074,sales,junior,medium,2,no,no,2,20400,0.36
545779,technology,middle,low,1,no,no,5,34800,0.66
125162,technology,middle,high,2,no,no,3,67200,0.47
286687,marketing,junior,low,1,no,no,3,16800,0.54
367075,sales,sinior,low,10,no,no,3,38400,0.54
750229,sales,junior,low,1,no,no,3,12000,0.17
434157,purchasing,middle,high,5,yes,yes,2,46800,0.31
702209,technology,sinior,medium,6,no,no,2,52800,0.14
751068,sales,junior,medium,2,no,no,4,21600,0.65
311087,sales,middle,medium,6,no,no,3,40800,0.44
442778,sales,middle,medium,5,no,no,3,38400,0.5
120658,sales,junior,low,1,no,no,3,14400,0.19
682133,sales,sinior,medium,8,no,no,1,49200,0.25
304134,marketing,junior,high,1,no,no,4,34800,0.44
882416,sales,junior,medium,2,no,yes,3,24000,0.38
618927,technology,middle,low,5,no,no,4,22800,0.64
154102,technology,middle,medium,6,no,no,4,51600,0.86
694746,,junior,medium,5,no,no,4,21600,0.62
249454,sales,junior,low,2,no,no,4,12000,0.62
587043,sales,junior,low,2,no,no,4,18000,0.83
670248,purchasing,middle,high,6,no,no,2,48000,0.34
600537,sales,middle,medium,3,no,no,3,43200,0.34
314642,marketing,middle,high,1,no,no,2,55200,0.14
276591,sales,sinior,high,3,no,no,4,66000,0.43
601913,technology,middle,medium,3,no,no,4,51600,0.72
265816,sales,middle,medium,5,no,no,2,37200,0.35
554005,technology,middle,medium,2,no,no,5,40800,0.52
940871,purchasing,middle,medium,5,no,yes,2,43200,0.41
832585,hr,middle,medium,4,no,no,4,40800,0.61
295597,technology,middle,low,7,no,no,4,34800,0.86
903569,marketing,junior,medium,2,no,no,3,31200,0.58
311778,marketing,junior,low,2,no,yes,3,16800,0.4
410509,technology,junior,low,1,no,no,4,19200,0.7
110710,marketing,sinior,medium,10,no,no,4,61200,0.84
775511,sales,sinior,high,5,no,yes,3,75600,0.17
480708,purchasing,middle,low,7,no,no,4,30000,0.77
221454,technology,middle,medium,10,no,no,1,44400,0.41
672528,sales,sinior,medium,5,yes,no,4,45600,0.68
306265,sales,middle,medium,6,no,no,2,37200,0.34
229444,purchasing,junior,low,1,no,yes,3,12000,0.06
130244,technology,junior,medium,2,no,no,4,36000,0.87
708583,purchasing,middle,medium,5,no,yes,3,38400,0.47
901101,sales,middle,high,3,no,yes,3,46800,0.05
714820,sales,middle,low,5,no,yes,3,28800,0.35
446469,sales,middle,high,2,no,yes,3,55200,0.24
610821,technology,middle,low,1,no,no,3,33600,0.29
345691,sales,middle,medium,7,no,no,5,39600,0.92
314463,sales,junior,medium,3,no,no,4,21600,0.6
600754,sales,middle,medium,3,yes,no,4,38400,0.82
372064,purchasing,middle,high,2,no,no,4,58800,0.67
545081,sales,junior,medium,2,no,yes,3,25200,0.29
349180,sales,junior,low,2,no,no,5,18000,0.77
492268,purchasing,junior,medium,3,no,no,4,21600,0.68
258025,technology,middle,low,7,no,no,3,32400,0.56
811065,technology,middle,medium,1,no,yes,1,44400,0.06
106077,sales,junior,high,1,no,no,3,36000,0.63
791875,purchasing,junior,medium,4,no,no,3,25200,0.47
903197,sales,junior,medium,1,no,no,3,24000,0.38
210737,hr,middle,high,8,no,no,2,60000,0.47
296435,sales,middle,high,7,no,no,2,51600,0.34
547446,sales,middle,low,7,no,no,3,18000,0.32
697744,sales,middle,medium,4,no,no,1,32400,0.2
247019,sales,middle,medium,7,no,no,5,38400,0.83
783686,hr,junior,medium,1,no,no,3,22800,0.15
818273,marketing,junior,low,1,no,no,4,16800,0.8
384228,technology,middle,medium,5,yes,yes,2,44400,0.41
257380,marketing,junior,low,1,no,no,4,20400,0.77
310707,sales,middle,medium,3,no,no,4,33600,0.56
141682,sales,middle,medium,4,no,yes,4,38400,0.45
187423,hr,sinior,medium,3,no,no,2,52800,0.34
782225,marketing,junior,low,1,no,no,4,21600,0.9
656275,marketing,middle,medium,8,no,no,2,40800,0.5
737511,hr,junior,medium,1,no,no,3,28800,0.41
857994,marketing,junior,low,1,no,no,4,13200,0.67
720586,technology,junior,low,3,no,no,5,15600,0.61
425265,technology,junior,low,1,no,yes,3,18000,0.07
233701,technology,junior,medium,1,no,no,4,27600,0.57
711511,sales,junior,medium,4,no,no,4,21600,0.74
194206,hr,junior,medium,1,no,no,4,31200,0.66
435742,technology,junior,medium,1,no,no,4,34800,0.59
973585,sales,junior,low,1,no,no,3,14400,0.17
916657,sales,junior,medium,1,no,no,4,27600,0.71
598754,purchasing,sinior,high,4,no,yes,2,76800,0.13
736344,purchasing,middle,medium,9,no,no,4,45600,0.89
494618,sales,junior,medium,2,no,no,4,25200,0.8
866279,sales,middle,medium,5,no,no,4,38400,0.89
311471,marketing,junior,medium,1,no,no,3,30000,0.28
929486,marketing,middle,medium,6,no,yes,3,36000,0.14
743114,sales,junior,medium,2,no,no,5,27600,0.76
351700,sales,middle,medium,7,no,no,2,37200,0.37
972766,marketing,middle,medium,5,no,no,3,45600,0.42
916343,marketing,junior,medium,1,no,no,3,31200,0.31
894317,marketing,junior,high,2,no,no,4,38400,0.79
645307,sales,middle,low,8,no,yes,4,19200,0.48
426614,technology,middle,medium,2,no,no,5,46800,0.66
746827,technology,junior,low,3,no,no,3,22800,0.43
422875,marketing,middle,high,7,no,no,4,62400,0.87
825813,technology,junior,medium,1,no,no,4,31200,0.65
853210,marketing,junior,medium,1,no,no,4,31200,0.64
153569,sales,middle,high,5,no,no,3,51600,0.35
251854,sales,middle,medium,5,no,no,5,44400,0.8
886030,hr,middle,medium,5,no,yes,1,38400,0.19
374863,technology,junior,medium,2,no,no,4,31200,0.87
920671,sales,junior,medium,2,no,no,4,21600,0.74
482718,sales,junior,medium,2,no,no,4,27600,0.76
242902,technology,middle,medium,4,no,no,3,39600,0.19
811347,sales,junior,low,1,no,yes,1,14400,0.07
810500,purchasing,junior,medium,2,no,no,3,21600,0.39
348109,purchasing,middle,medium,2,no,no,2,33600,0.22
474849,technology,junior,medium,1,no,no,4,34800,0.67
632024,marketing,junior,low,2,no,no,2,13200,0.38
734012,purchasing,junior,medium,2,no,no,2,27600,0.53
591539,sales,junior,high,1,no,yes,2,32400,0.14
633190,sales,junior,medium,1,no,no,3,20400,0.19
297943,purchasing,junior,medium,1,no,no,3,21600,0.17
862335,marketing,middle,high,5,no,no,4,51600,0.62
668937,sales,junior,low,2,no,yes,3,15600,0.38
581372,technology,junior,medium,2,no,no,3,31200,0.54
117482,technology,middle,high,1,no,no,2,60000,0.21
167209,purchasing,junior,low,1,no,no,1,18000,0.31
158371,sales,junior,medium,2,no,no,3,27600,0.49
814624,,junior,medium,3,no,no,4,24000,0.88
512960,sales,middle,medium,7,no,no,3,37200,0.27
940360,sales,middle,high,2,yes,no,4,48000,0.65
475114,,junior,high,4,no,no,4,31200,0.63
281466,marketing,junior,low,2,no,no,3,16800,0.58
823397,sales,junior,medium,1,no,no,4,27600,0.6
431061,sales,sinior,medium,4,no,no,5,51600,0.73
632221,technology,middle,high,6,no,no,2,55200,0.35
918847,marketing,junior,medium,1,no,no,5,31200,0.69
491425,technology,junior,medium,2,no,no,5,26400,0.64
440230,sales,middle,medium,2,yes,no,4,43200,0.83
695033,hr,sinior,high,8,no,no,4,68400,0.67
365693,hr,middle,medium,8,no,no,3,34800,0.52
643387,purchasing,junior,low,2,no,no,5,12000,0.65
267499,sales,middle,medium,1,no,no,4,43200,0.72
712099,technology,junior,medium,1,no,no,5,27600,0.51
973270,sales,junior,medium,1,no,no,3,20400,0.11
346345,hr,middle,low,1,no,no,4,25200,0.61
585849,marketing,middle,high,8,no,no,4,62400,0.82
785242,hr,junior,low,3,no,no,4,13200,0.67
827103,hr,junior,medium,4,no,no,5,27600,0.93
734661,hr,middle,high,2,no,no,4,56400,0.65
642042,hr,middle,low,2,no,yes,4,25200,0.5
889862,sales,middle,medium,5,no,no,3,38400,0.45
716823,technology,junior,low,2,no,yes,3,14400,0.17
611498,sales,sinior,high,8,no,no,4,78000,0.86
370807,sales,junior,low,3,no,yes,3,15600,0.39
903748,technology,junior,low,2,no,no,4,22800,0.77
599764,sales,middle,medium,1,yes,yes,4,38400,0.68
479525,technology,junior,medium,4,no,no,3,33600,0.43
542927,sales,middle,low,8,no,no,4,24000,0.84
307951,purchasing,middle,medium,7,no,no,4,38400,0.93
364981,sales,middle,medium,5,no,no,4,33600,0.63
372490,sales,sinior,high,6,no,no,5,72000,0.6
249906,sales,junior,medium,1,no,no,3,21600,0.22
278744,sales,junior,medium,1,no,no,3,24000,0.38
701289,sales,junior,medium,4,no,yes,3,27600,0.41
857386,sales,junior,medium,4,no,no,5,27600,0.78
504117,hr,junior,medium,1,no,yes,4,30000,0.45
372365,sales,middle,low,5,no,yes,4,28800,0.68
942780,hr,junior,medium,3,no,no,4,26400,0.75
545243,technology,middle,medium,6,no,no,3,51600,0.49
521662,sales,junior,low,2,no,no,3,18000,0.49
272568,sales,junior,medium,2,no,no,4,21600,0.68
583029,sales,junior,medium,1,no,no,5,25200,0.72
370108,sales,junior,low,2,no,no,3,18000,0.46
401475,sales,middle,low,9,no,no,4,28800,0.89
406729,sales,junior,medium,2,no,no,2,24000,0.43
159110,purchasing,junior,low,1,no,no,4,13200,0.5
325648,purchasing,middle,medium,4,no,no,4,34800,0.51
350669,purchasing,junior,low,1,no,no,4,15600,0.69
454738,sales,junior,medium,1,no,yes,3,20400,0.05
499991,sales,middle,medium,6,no,no,5,43200,0.88
688867,purchasing,junior,medium,3,no,no,4,22800,0.67
266513,technology,sinior,low,7,no,no,5,39600,0.89
285933,sales,junior,medium,2,no,no,3,20400,0.32
411798,sales,junior,medium,1,no,no,4,21600,0.55
400654,marketing,junior,medium,1,no,no,1,22800,0.2
712490,marketing,middle,low,4,no,no,5,26400,0.71
438622,hr,middle,medium,7,no,no,3,45600,0.7
688895,sales,middle,low,3,no,no,4,19200,0.54
630260,technology,middle,medium,5,no,no,3,39600,0.35
172744,sales,middle,low,6,no,no,5,24000,0.79
223389,technology,middle,medium,9,no,no,4,45600,0.77
961834,sales,middle,low,3,no,no,4,24000,0.64
494240,sales,junior,medium,1,no,no,3,25200,0.37
890290,technology,middle,high,9,no,no,2,61200,0.4
217316,sales,junior,low,1,no,no,5,12000,0.47
503347,hr,middle,high,7,no,no,4,51600,0.64
280640,marketing,junior,medium,1,no,no,4,24000,0.54
919273,purchasing,middle,medium,5,no,no,3,33600,0.53
749073,sales,junior,high,2,no,no,3,37200,0.63
833565,technology,middle,low,5,no,no,4,22800,0.67
927443,technology,junior,medium,4,no,no,4,34800,0.82
333455,technology,junior,low,3,no,no,3,19200,0.48
346117,technology,junior,medium,1,no,no,4,31200,0.65
858008,sales,middle,low,6,yes,no,4,24000,1.0
845393,sales,middle,high,3,no,yes,4,52800,0.51
200371,hr,middle,medium,7,no,no,3,34800,0.57
811953,purchasing,junior,low,2,no,no,3,19200,0.52
922750,sales,middle,high,3,no,no,4,49200,0.53
496893,technology,junior,medium,1,no,yes,3,33600,0.2
529798,technology,junior,medium,4,no,yes,3,30000,0.15
849750,sales,middle,low,7,no,no,4,28800,0.86
436651,technology,middle,high,7,no,no,4,68400,0.78
629763,marketing,junior,low,2,no,no,4,13200,0.67
148006,sales,middle,high,2,no,no,4,57600,0.6
241929,sales,junior,medium,4,no,no,4,21600,0.63
712878,purchasing,sinior,high,9,no,yes,4,80400,0.66
104297,technology,middle,medium,1,no,no,3,44400,0.2
604582,technology,junior,medium,2,no,no,3,26400,0.4
990436,technology,junior,medium,1,no,no,3,26400,0.15
650784,sales,middle,medium,4,no,no,4,44400,0.59
234678,sales,junior,low,3,no,yes,4,12000,0.58
223481,sales,middle,low,7,no,yes,1,22800,0.22
462790,purchasing,middle,low,9,no,no,5,25200,0.82
915036,purchasing,sinior,high,9,no,no,3,63600,0.31
202047,marketing,junior,low,3,no,no,4,16800,0.89
606375,technology,junior,medium,3,no,no,4,27600,0.69
964098,marketing,middle,low,7,no,no,5,20400,0.64
775275,purchasing,junior,low,1,no,no,5,19200,0.67
130341,technology,sinior,medium,8,no,no,3,54000,0.31
852487,hr,middle,low,6,no,no,3,30000,0.65
666509,sales,junior,high,1,no,no,2,33600,0.46
122287,sales,middle,high,7,no,no,3,57600,0.46
814084,marketing,junior,low,2,no,no,5,21600,0.79
736814,technology,junior,medium,1,no,yes,3,33600,0.17
151718,sales,middle,low,5,no,no,3,22800,0.35
247438,purchasing,junior,medium,2,no,no,3,21600,0.3
777604,hr,junior,low,1,no,no,4,16800,0.7
515275,technology,junior,high,4,no,no,5,39600,0.73
676622,sales,junior,medium,1,no,no,2,24000,0.33
578703,marketing,middle,medium,5,no,no,5,46800,0.78
318735,sales,junior,low,5,no,no,4,15600,0.85
120110,marketing,junior,medium,1,no,no,5,31200,0.63
135043,sales,,medium,1,no,no,3,26400,0.3
170919,purchasing,sinior,medium,7,no,no,4,46800,0.72
450903,hr,junior,medium,1,no,yes,1,25200,0.08
397333,purchasing,junior,medium,5,no,no,2,25200,0.57
160259,sales,junior,medium,1,no,no,5,25200,0.73
970958,sales,middle,medium,3,no,no,4,43200,0.67
459229,purchasing,middle,low,5,no,no,5,19200,0.74
989522,purchasing,junior,medium,1,no,no,3,25200,0.38
189393,sales,middle,low,6,no,yes,3,18000,0.13
374638,technology,middle,medium,4,yes,no,3,50400,0.45
162034,marketing,junior,low,1,no,yes,3,20400,0.37
211726,purchasing,junior,medium,5,no,no,3,21600,0.32
221861,hr,junior,low,3,no,no,4,13200,0.64
391550,sales,middle,medium,3,no,no,5,34800,0.45
303068,purchasing,junior,medium,2,no,no,1,21600,0.31
885537,sales,middle,medium,2,no,no,4,44400,0.64
464606,sales,junior,low,3,no,no,5,15600,0.91
153070,purchasing,middle,low,10,no,no,2,22800,0.39
264048,technology,middle,low,4,no,no,3,21600,0.17
738177,sales,middle,high,3,no,no,5,58800,0.63
809138,sales,junior,medium,1,no,no,4,25200,0.6
651242,hr,junior,medium,2,no,no,3,26400,0.47
708953,sales,middle,low,6,no,no,2,22800,0.29
769545,sales,middle,medium,9,no,no,5,38400,0.81
139159,sales,middle,high,9,no,no,4,52800,0.86
209572,sales,junior,medium,3,no,no,5,25200,0.79
667466,hr,junior,medium,1,no,no,3,28800,0.41
326020,marketing,junior,low,4,no,no,5,13200,0.71
829730,purchasing,middle,low,8,no,no,1,27600,0.5
651867,marketing,junior,low,2,no,no,1,16800,0.48
926515,hr,middle,medium,5,no,yes,1,33600,0.18
531502,sales,junior,high,1,no,no,3,37200,0.68
343138,purchasing,junior,medium,1,no,no,1,27600,0.38
437094,sales,middle,high,7,no,no,1,55200,0.54
532681,marketing,middle,medium,8,no,no,5,48000,0.76
602368,purchasing,junior,medium,2,no,no,4,28800,0.75
438240,sales,middle,low,10,no,no,4,28800,0.77
528954,sales,junior,high,4,no,no,4,34800,0.77
825584,marketing,junior,low,4,no,no,5,13200,0.71
624293,sales,sinior,medium,8,no,no,3,57600,0.58
513570,marketing,junior,low,2,no,no,2,20400,0.56
202208,purchasing,junior,medium,1,no,no,4,22800,0.57
121707,sales,middle,medium,2,no,no,3,32400,0.24
655874,technology,junior,low,4,no,yes,3,21600,0.31
169312,sales,middle,low,3,no,no,5,28800,0.68
896065,technology,middle,low,5,no,no,4,28800,0.86
638573,technology,middle,high,5,no,no,4,63600,0.85
385233,technology,junior,medium,2,no,no,3,31200,0.57
564457,marketing,sinior,low,5,no,no,4,27600,0.49
681005,sales,junior,low,1,no,no,4,18000,0.61
133047,purchasing,junior,low,2,no,no,2,12000,0.33
831016,sales,junior,low,5,no,no,4,12000,0.66
873341,purchasing,junior,medium,2,no,no,5,26400,0.75
247637,technology,middle,high,2,no,yes,4,63600,0.58
494125,marketing,sinior,high,10,no,no,4,84000,0.81
452564,sales,middle,low,4,no,yes,4,19200,0.3
804224,technology,junior,medium,1,no,no,4,36000,0.74
690940,sales,junior,low,3,no,no,5,12000,0.69
205381,sales,middle,low,7,no,no,3,22800,0.26
910576,sales,junior,medium,1,no,no,1,24000,0.37
535160,technology,middle,medium,7,no,no,4,40800,0.74
884605,marketing,middle,high,8,no,no,4,57600,0.91
659062,sales,junior,low,2,no,no,4,15600,0.76
961763,technology,middle,low,3,no,no,5,34800,0.67
673632,hr,junior,low,3,no,no,4,13200,0.67
109353,technology,middle,medium,5,no,yes,3,38400,0.24
560189,purchasing,junior,high,2,no,yes,2,37200,0.34
238862,purchasing,junior,medium,2,no,no,4,25200,0.84
590383,technology,middle,low,9,no,no,3,28800,0.53
153082,technology,middle,medium,3,no,no,2,39600,0.17
308096,technology,sinior,low,10,no,no,4,32400,0.65
369071,hr,middle,medium,8,no,no,3,45600,0.64
341586,hr,junior,medium,2,no,no,3,28800,0.47
300506,purchasing,junior,low,1,no,no,5,15600,0.66
521556,sales,junior,medium,1,no,no,4,27600,0.65
516135,technology,junior,medium,1,no,no,4,27600,0.55
